tempo_arduino_us,tempo_relogio_pc,contador,ax,ay,az,gx,gy,gz
399492324.0,366535.6598959,81221.0,1.0,-0.01,-0.04,-3.66,0.0,-0.3
399497088.0,366535.7110848,81222.0,1.01,-0.01,-0.04,-3.66,0.12,0.06
399501904.0,366535.7692551,81223.0,1.0,-0.01,-0.04,-3.66,-0.06,-0.18
399506724.0,366535.8147216,81224.0,1.0,-0.0,-0.04,-3.54,0.06,-0.24
399511540.0,366535.8354999,81225.0,1.0,-0.01,-0.05,-3.41,0.37,-0.18
399516380.0,366535.8997079,81226.0,1.0,-0.0,-0.04,-3.78,0.18,-0.43
399521184.0,366535.9442455,81227.0,1.0,-0.01,-0.04,-3.11,0.43,-0.43
399526016.0,366535.9929913,81228.0,1.0,-0.0,-0.05,-3.54,0.3,-0.18
399530820.0,366536.0525459,81229.0,1.0,-0.01,-0.04,-3.41,0.3,-0.49
399535628.0,366536.1032747,81230.0,1.0,-0.01,-0.04,-3.41,0.12,-0.3
399540448.0,366536.1562989,81231.0,1.0,-0.0,-0.05,-3.48,0.18,-0.37
399545256.0,366536.2064701,81232.0,1.0,-0.0,-0.04,-3.66,0.18,-0.18
399550072.0,366536.2642097,81233.0,1.0,-0.01,-0.04,-3.41,0.24,-0.3
399554892.0,366536.3125294,81234.0,1.0,-0.01,-0.04,-3.54,0.24,-0.37
399559716.0,366536.367979,81235.0,1.0,-0.01,-0.05,-3.41,0.3,-0.3
399564532.0,366536.3775559,81236.0,1.0,-0.0,-0.05,-3.54,0.18,-0.37
399569348.0,366536.4293881,81237.0,1.0,-0.01,-0.05,-3.48,0.43,-0.18
399574180.0,366536.4870979,81238.0,1.01,-0.01,-0.05,-3.6,0.06,-0.37
399578996.0,366536.5363205,81239.0,1.0,-0.01,-0.04,-3.66,0.3,-0.37
399583808.0,366536.5918434,81240.0,1.0,-0.01,-0.04,-3.78,0.18,-0.24
399588632.0,366536.6012617,81241.0,1.0,-0.0,-0.04,-3.66,0.37,-0.3
399593448.0,366536.6531547,81242.0,1.0,-0.0,-0.04,-3.41,0.12,-0.12
399598264.0,366536.714311,81243.0,1.0,-0.01,-0.04,-3.6,0.3,-0.37
399603076.0,366536.7321282,81244.0,1.0,-0.01,-0.05,-3.48,0.06,-0.37
399607900.0,366536.7746755,81245.0,1.0,-0.0,-0.05,-3.66,0.37,-0.3
399612704.0,366536.8256415,81246.0,1.0,-0.01,-0.04,-3.78,0.49,-0.24
399617520.0,366536.8832019,81247.0,1.01,-0.0,-0.04,-3.35,0.49,-0.43
399622340.0,366536.9357529,81248.0,1.0,-0.01,-0.04,-3.35,0.0,-0.43
399627124.0,366536.9952145,81249.0,1.01,-0.01,-0.04,-3.66,0.24,-0.24
399631960.0,366537.0621863,81250.0,1.0,-0.0,-0.04,-3.66,-0.12,-0.24
399636784.0,366537.1264142,81251.0,1.0,-0.0,-0.04,-3.35,0.12,-0.24
399641588.0,366537.1451056,81252.0,1.0,-0.01,-0.04,-3.72,0.24,-0.43
399646404.0,366537.1969383,81253.0,1.01,-0.01,-0.04,-3.9,0.0,-0.43
399651188.0,366537.2599981,81254.0,1.0,-0.01,-0.05,-3.35,0.12,-0.3
399656020.0,366537.3218108,81255.0,1.0,-0.0,-0.05,-3.78,0.37,-0.24
399660824.0,366537.3716276,81256.0,1.0,-0.0,-0.05,-3.54,0.24,-0.06
399665640.0,366537.4328049,81257.0,1.0,-0.01,-0.04,-3.41,0.12,-0.06
399670464.0,366537.4781616,81258.0,1.0,-0.01,-0.04,-3.41,0.3,-0.37
399675276.0,366537.4999237,81259.0,1.0,-0.0,-0.04,-3.6,0.0,-0.24
399680048.0,366537.544346,81260.0,1.0,-0.0,-0.05,-3.6,0.37,-0.12
399684876.0,366537.5970497,81261.0,1.0,-0.01,-0.04,-3.78,0.3,-0.37
399689688.0,366537.6485536,81262.0,1.0,-0.01,-0.04,-3.72,0.49,-0.43
399694504.0,366537.7068857,81263.0,1.0,-0.01,-0.05,-3.72,0.24,-0.3
399699320.0,366537.7168751,81264.0,1.0,-0.01,-0.04,-3.54,0.43,-0.18
399704144.0,366537.7704102,81265.0,1.0,-0.0,-0.04,-3.6,0.18,-0.3
399708936.0,366537.8267859,81266.0,1.0,-0.01,-0.04,-3.72,-0.06,-0.12
399713764.0,366537.8831824,81267.0,1.0,-0.01,-0.04,-3.35,-0.24,-0.3
399718584.0,366537.9288185,81268.0,1.0,0.0,-0.04,-3.72,0.12,-0.3
399723376.0,366537.9654994,81269.0,1.0,-0.01,-0.04,-3.35,0.18,-0.24
399728196.0,366538.0110451,81270.0,1.0,-0.01,-0.04,-3.66,0.43,-0.24
399733024.0,366538.0535592,81271.0,1.0,-0.01,-0.04,-3.78,-0.06,-0.24
399737840.0,366538.1028442,81272.0,1.0,-0.01,-0.05,-3.48,0.18,-0.61
399742664.0,366538.1575159,81273.0,1.0,-0.0,-0.04,-3.54,0.49,-0.24
399747480.0,366538.2084507,81274.0,1.0,-0.01,-0.05,-3.6,0.12,-0.24
399752304.0,366538.2662287,81275.0,1.0,-0.0,-0.05,-3.84,0.12,-0.18
399757108.0,366538.2758225,81276.0,1.0,-0.01,-0.04,-3.35,0.43,-0.43
399761948.0,366538.3275012,81277.0,1.0,-0.0,-0.05,-3.6,0.3,-0.61
399766760.0,366538.3805884,81278.0,1.0,-0.0,-0.04,-4.02,0.12,-0.3
399771564.0,366538.4314885,81279.0,1.0,-0.0,-0.04,-3.54,0.37,-0.24
399776376.0,366538.4419561,81280.0,1.0,-0.0,-0.04,-3.54,0.18,-0.3
399781196.0,366538.4930657,81281.0,1.0,-0.0,-0.04,-3.66,0.3,-0.24
399786008.0,366538.5526718,81282.0,1.0,-0.01,-0.04,-3.29,0.24,-0.37
399790824.0,366538.5974599,81283.0,1.0,-0.01,-0.04,-3.6,0.37,-0.37
399795636.0,366538.616107,81284.0,1.0,0.0,-0.05,-3.72,0.0,-0.43
399800408.0,366538.6646412,81285.0,1.0,-0.01,-0.05,-3.72,-0.06,-0.37
399805224.0,366538.7196866,81286.0,1.0,-0.01,-0.04,-3.48,0.3,-0.37
399810040.0,366538.7731011,81287.0,1.0,-0.01,-0.04,-3.72,0.18,-0.37
399814860.0,366538.8265684,81288.0,1.0,-0.0,-0.04,-3.6,0.06,-0.43
399819656.0,366538.8752024,81289.0,1.01,-0.0,-0.04,-3.72,0.37,-0.3
399824472.0,366538.9364592,81290.0,1.0,-0.01,-0.04,-3.41,0.37,-0.24
399829292.0,366538.9855424,81291.0,1.0,-0.01,-0.04,-3.84,0.24,-0.43
399834108.0,366539.0459197,81292.0,1.0,-0.0,-0.04,-3.6,0.12,-0.18
399838920.0,366539.0912383,81293.0,1.0,-0.0,-0.04,-3.72,0.61,-0.24
399843736.0,366539.106621,81294.0,1.0,-0.01,-0.04,-3.72,0.06,-0.3
399848548.0,366539.1587554,81295.0,1.0,-0.01,-0.04,-3.66,0.49,-0.3
399853360.0,366539.2111596,81296.0,1.0,-0.01,-0.04,-3.6,0.3,-0.49
399858168.0,366539.267426,81297.0,1.0,-0.01,-0.04,-3.66,0.37,-0.18
399862996.0,366539.3215718,81298.0,1.0,-0.0,-0.04,-3.54,0.37,-0.43
399867804.0,366539.3734154,81299.0,1.0,-0.01,-0.05,-3.66,0.55,-0.24
399872628.0,366539.43246,81300.0,1.0,-0.0,-0.04,-3.54,0.24,-0.24
399877452.0,366539.4784429,81301.0,1.0,-0.0,-0.05,-3.54,0.06,-0.3
399882260.0,366539.4970739,81302.0,1.0,-0.01,-0.04,-3.84,0.37,-0.61
399887092.0,366539.5456866,81303.0,1.0,0.0,-0.05,-3.29,0.18,-0.24
399891900.0,366539.5990511,81304.0,1.0,-0.01,-0.04,-3.41,0.61,-0.18
399896732.0,366539.6517818,81305.0,1.0,-0.01,-0.05,-3.48,0.18,-0.3
399901540.0,366539.710255,81306.0,1.0,-0.01,-0.04,-3.66,0.0,-0.43
399906324.0,366539.7197081,81307.0,1.0,-0.0,-0.04,-3.6,0.12,-0.37
399911136.0,366539.7721598,81308.0,1.0,-0.01,-0.05,-3.66,0.43,-0.3
399915940.0,366539.826185,81309.0,1.0,-0.0,-0.04,-3.54,0.18,-0.43
399920756.0,366539.881097,81310.0,1.0,-0.0,-0.04,-3.72,0.24,-0.37
399925576.0,366539.8834133,81311.0,1.0,-0.01,-0.04,-3.54,-0.24,-0.24
399930412.0,366539.9429185,81312.0,1.01,-0.0,-0.04,-3.6,0.06,-0.3
399935220.0,366539.9932556,81313.0,1.0,-0.01,-0.04,-3.6,0.12,-0.18
399940036.0,366540.0518549,81314.0,1.0,-0.0,-0.05,-3.54,0.24,-0.3
399944856.0,366540.1048957,81315.0,1.0,-0.01,-0.04,-3.6,0.18,-0.43
399949672.0,366540.1569463,81316.0,1.0,-0.01,-0.04,-3.41,0.24,-0.24
406450764.0,366540.2676091,82667.0,1.0,-0.0,-0.04,-3.35,0.55,-0.24
406455588.0,366540.3313059,82668.0,1.0,-0.0,-0.04,-3.48,0.24,-0.43
406460400.0,366540.37753,82669.0,1.0,-0.01,-0.05,-3.66,0.43,-0.49
406465224.0,366540.3944068,82670.0,1.0,-0.01,-0.04,-3.48,0.18,-0.49
406470040.0,366540.4406918,82671.0,1.0,-0.0,-0.04,-3.78,0.43,-0.24
406474860.0,366540.5013273,82672.0,1.0,-0.0,-0.04,-3.54,0.12,-0.3
406479664.0,366540.552362,82673.0,1.0,-0.0,-0.04,-3.66,0.06,-0.3
406484460.0,366540.6116088,82674.0,1.0,-0.0,-0.04,-3.48,0.12,-0.24
406489272.0,366540.6640155,82675.0,1.01,-0.0,-0.04,-3.29,0.24,-0.12
406494076.0,366540.7163051,82676.0,1.0,-0.01,-0.04,-3.54,0.3,-0.37
406498896.0,366540.7306942,82677.0,1.0,-0.01,-0.04,-3.84,-0.06,-0.18
406503716.0,366540.7862899,82678.0,1.0,-0.0,-0.04,-3.6,0.3,-0.3
406508520.0,366540.8488613,82679.0,1.0,-0.0,-0.04,-3.6,0.06,-0.49
406513320.0,366540.8542836,82680.0,1.0,0.0,-0.05,-3.54,0.12,-0.3
406518116.0,366540.9115252,82681.0,1.0,-0.0,-0.04,-3.66,0.3,-0.18
406522928.0,366540.920546,82682.0,1.0,-0.0,-0.04,-3.6,0.24,-0.43
406527732.0,366540.9753512,82683.0,1.0,-0.0,-0.04,-3.9,0.37,-0.3
406532536.0,366540.9865447,82684.0,1.0,-0.01,-0.05,-3.6,0.37,-0.24
406537356.0,366541.039119,82685.0,1.0,-0.0,-0.04,-3.6,0.12,-0.3
406542160.0,366541.0542071,82686.0,1.0,-0.0,-0.05,-3.72,0.12,-0.24
406546964.0,366541.1046399,82687.0,1.0,-0.01,-0.04,-3.6,0.24,-0.49
406551780.0,366541.1684384,82688.0,1.0,-0.01,-0.04,-3.41,0.0,-0.12
406556556.0,366541.1796071,82689.0,1.0,-0.0,-0.04,-3.72,0.0,-0.18
406561328.0,366541.2287144,82690.0,1.01,-0.01,-0.05,-3.6,0.06,-0.3
406566156.0,366541.2882318,82691.0,1.0,-0.01,-0.04,-3.35,0.12,-0.43
406570980.0,366541.306455,82692.0,1.0,-0.01,-0.04,-3.6,0.37,-0.3
406575788.0,366541.3498342,82693.0,1.0,-0.0,-0.04,-3.6,0.3,-0.24
406580584.0,366541.4035373,82694.0,1.0,-0.0,-0.04,-3.54,0.18,-0.49
406585392.0,366541.4611558,82695.0,1.0,-0.01,-0.04,-3.48,0.3,-0.61
406590200.0,366541.5165877,82696.0,1.0,-0.01,-0.04,-3.6,0.3,-0.49
406595012.0,366541.5732045,82697.0,1.0,-0.0,-0.04,-3.6,0.12,-0.3
406599820.0,366541.6246119,82698.0,1.0,-0.0,-0.04,-3.72,0.18,-0.43
406604636.0,366541.6746311,82699.0,1.0,0.0,-0.04,-3.72,0.37,-0.61
406609452.0,366541.7346455,82700.0,1.0,-0.01,-0.05,-3.41,0.3,-0.3
406614272.0,366541.7806807,82701.0,1.01,-0.01,-0.04,-3.54,0.37,-0.3
406619092.0,366541.8008737,82702.0,1.0,-0.01,-0.04,-3.48,0.55,-0.24
406623908.0,366541.8528267,82703.0,1.0,-0.01,-0.04,-3.66,0.06,-0.06
406628720.0,366541.9057395,82704.0,1.0,-0.01,-0.04,-3.72,-0.24,-0.55
406633564.0,366541.9580538,82705.0,1.0,-0.01,-0.04,-3.48,-0.24,-0.24
406638380.0,366542.0097281,82706.0,1.0,-0.01,-0.04,-3.35,0.3,-0.18
406643196.0,366542.0947194,82707.0,1.0,-0.01,-0.05,-3.35,0.43,-0.12
406648024.0,366542.1493764,82708.0,1.0,-0.0,-0.04,-3.29,0.0,-0.49
406652788.0,366542.1998807,82709.0,1.0,-0.01,-0.05,-3.41,0.24,-0.3
406657600.0,366542.2533252,82710.0,1.0,-0.01,-0.04,-3.54,0.49,-0.37
406662424.0,366542.3030369,82711.0,1.0,-0.01,-0.04,-3.66,0.37,-0.12
406667248.0,366542.31899,82712.0,1.0,-0.0,-0.04,-3.41,0.24,-0.3
406672052.0,366542.364544,82713.0,1.0,-0.01,-0.04,-3.48,0.43,-0.12
406676868.0,366542.4227309,82714.0,1.0,-0.01,-0.04,-3.72,0.61,-0.3
406681688.0,366542.4736038,82715.0,1.0,-0.01,-0.04,-3.35,0.3,-0.18
406686504.0,366542.5293518,82716.0,1.0,-0.0,-0.04,-3.41,0.37,-0.61
406691316.0,366542.587366,82717.0,1.0,0.0,-0.04,-3.72,0.12,0.0
406696084.0,366542.6325961,82718.0,1.0,-0.01,-0.04,-3.66,0.3,-0.3
406700892.0,366542.6507454,82719.0,1.0,-0.01,-0.04,-3.6,0.06,-0.24
406705704.0,366542.6993759,82720.0,1.0,-0.01,-0.05,-3.48,-0.12,-0.55
406710548.0,366542.7576125,82721.0,1.0,-0.0,-0.04,-3.54,0.37,-0.73
406715364.0,366542.8090459,82722.0,1.0,-0.0,-0.04,-3.54,0.24,-0.3
406720168.0,366542.8589189,82723.0,1.0,-0.01,-0.04,-3.41,0.37,-0.3
406724992.0,366542.9239911,82724.0,1.0,-0.0,-0.05,-3.35,0.43,-0.43
406729816.0,366542.9690337,82725.0,1.01,-0.01,-0.04,-3.48,0.37,-0.12
406734652.0,366542.9881482,82726.0,1.0,-0.01,-0.05,-3.72,0.12,-0.37
406739476.0,366543.0346666,82727.0,1.0,-0.01,-0.04,-3.48,0.12,-0.37
406744296.0,366543.0934055,82728.0,1.0,-0.0,-0.04,-3.54,0.49,-0.24
406749104.0,366543.1439617,82729.0,1.01,-0.01,-0.04,-3.66,0.18,-0.37
406753940.0,366543.1977879,82730.0,1.0,-0.01,-0.05,-3.66,0.43,-0.37
406758768.0,366543.248592,82731.0,1.01,-0.0,-0.04,-3.78,0.24,-0.18
406763588.0,366543.3075009,82732.0,1.0,-0.01,-0.04,-3.78,0.18,-0.3
406768400.0,366543.3168418,82733.0,1.0,-0.01,-0.04,-3.41,0.43,-0.3
406773216.0,366543.368735,82734.0,1.0,-0.0,-0.04,-3.41,0.06,-0.24
406778032.0,366543.4182904,82735.0,1.0,-0.0,-0.04,-3.6,-0.06,-0.18
406782828.0,366543.4774311,82736.0,1.0,-0.01,-0.04,-3.35,0.24,-0.37
406787664.0,366543.5253632,82737.0,1.0,0.0,-0.04,-3.41,0.06,-0.3
406792460.0,366543.5376883,82738.0,1.0,-0.01,-0.04,-3.66,0.18,-0.43
406797284.0,366543.5883757,82739.0,1.0,-0.01,-0.04,-3.41,0.18,-0.24
406802096.0,366543.6463388,82740.0,1.0,-0.01,-0.04,-3.48,0.0,-0.12
406806880.0,366543.6919533,82741.0,1.0,-0.0,-0.04,-3.54,0.0,-0.06
406811640.0,366543.7079603,82742.0,1.0,-0.01,-0.04,-3.48,0.43,-0.24
406816456.0,366543.7537346,82743.0,1.0,-0.01,-0.04,-3.66,0.3,-0.43
406821272.0,366543.8124204,82744.0,1.0,-0.0,-0.04,-3.48,0.12,-0.18
406826092.0,366543.8631923,82745.0,1.0,-0.0,-0.04,-3.6,0.24,-0.49
406830888.0,366543.9149949,82746.0,1.0,-0.0,-0.04,-3.41,0.37,-0.18
406835704.0,366543.9663729,82747.0,1.0,-0.0,-0.04,-3.78,0.3,-0.3
406840504.0,366543.9808139,82748.0,1.0,-0.01,-0.04,-3.48,0.3,-0.49
406845320.0,366544.0300478,82749.0,1.0,-0.0,-0.04,-3.54,-0.12,-0.3
406850136.0,366544.0910533,82750.0,1.0,-0.01,-0.04,-3.41,0.18,-0.43
406854968.0,366544.1349343,82751.0,1.0,-0.01,-0.04,-3.6,0.06,-0.3
406859768.0,366544.1893554,82752.0,1.01,-0.0,-0.03,-3.72,0.3,-0.49
406864584.0,366544.2399833,82753.0,1.0,-0.0,-0.05,-3.6,0.37,-0.43
406869400.0,366544.2984651,82754.0,1.0,-0.01,-0.05,-3.9,0.06,-0.18
406874220.0,366544.3460867,82755.0,1.01,-0.0,-0.04,-3.66,0.24,-0.49
406879028.0,366544.4075142,82756.0,1.0,-0.01,-0.04,-3.6,0.24,-0.37
406883840.0,366544.452853,82757.0,1.0,-0.0,-0.04,-3.35,0.37,-0.12
406888664.0,366544.510711,82758.0,1.0,-0.01,-0.04,-3.54,0.18,-0.24
406893476.0,366544.5189922,82759.0,1.0,-0.0,-0.04,-3.9,0.0,-0.3
406898236.0,366544.5708174,82760.0,1.0,-0.01,-0.04,-3.66,0.43,-0.49
406903068.0,366544.5835357,82761.0,1.0,-0.01,-0.04,-3.6,-0.12,-0.43
406907896.0,366544.6325941,82762.0,1.0,-0.0,-0.05,-3.66,0.12,-0.3
406912712.0,366544.6889919,82763.0,1.0,-0.0,-0.04,-3.35,0.37,-0.37
406917528.0,366544.7475737,82764.0,1.0,-0.0,-0.04,-3.6,0.24,-0.18
406922336.0,366544.8019126,82765.0,1.0,-0.01,-0.04,-3.6,0.0,-0.43
406927108.0,366544.8148033,82766.0,1.0,-0.01,-0.04,-3.6,0.3,0.0
406931880.0,366544.8695024,82767.0,1.0,-0.0,-0.04,-3.48,0.24,-0.49
406936700.0,366544.9216411,82768.0,1.0,-0.0,-0.04,-3.54,0.37,-0.18
406941504.0,366544.9709209,82769.0,1.0,-0.01,-0.05,-3.48,0.55,-0.49
406946344.0,366545.0305042,82770.0,1.0,-0.01,-0.04,-3.29,0.24,-0.3
406951156.0,366545.0325965,82771.0,1.01,-0.0,-0.04,-3.54,0.3,-0.43
406955968.0,366545.0888917,82772.0,1.0,-0.0,-0.05,-3.41,0.12,-0.24
406960784.0,366545.1424133,82773.0,1.01,-0.0,-0.04,-3.48,0.06,-0.18
406965608.0,366545.1951932,82774.0,1.0,-0.01,-0.04,-3.48,0.3,0.0
406970388.0,366545.2435966,82775.0,1.0,-0.0,-0.04,-3.54,0.24,-0.18
406975184.0,366545.3053899,82776.0,1.0,-0.0,-0.04,-3.48,0.3,-0.55
406979992.0,366545.350119,82777.0,1.01,-0.01,-0.04,-3.54,0.24,-0.24
406984820.0,366545.3653064,82778.0,1.0,-0.0,-0.04,-3.48,0.18,-0.24
406989636.0,366545.4153819,82779.0,1.0,-0.0,-0.04,-3.78,0.3,-0.3
406994440.0,366545.4684517,82780.0,1.0,-0.01,-0.04,-3.66,0.12,-0.18
406999264.0,366545.519109,82781.0,1.0,-0.01,-0.04,-3.41,0.67,-0.37
407004088.0,366545.5785827,82782.0,1.0,-0.0,-0.04,-3.48,0.3,-0.18
407008900.0,366545.5962627,82783.0,1.0,-0.0,-0.04,-3.54,0.18,-0.3
407013708.0,366545.6409205,82784.0,1.0,-0.0,-0.04,-3.35,0.3,-0.3
407018520.0,366545.6898208,82785.0,1.0,-0.0,-0.04,-3.41,0.24,-0.18
407023328.0,366545.7459071,82786.0,1.0,-0.0,-0.04,-3.72,0.37,-0.3
407028140.0,366545.7988,82787.0,1.0,-0.01,-0.04,-3.6,0.24,-0.37
407032964.0,366545.8509022,82788.0,1.0,-0.01,-0.04,-3.6,0.06,-0.49
407037760.0,366545.9060046,82789.0,1.0,-0.01,-0.04,-3.78,0.37,-0.37
407042584.0,366545.9175965,82790.0,1.0,-0.01,-0.04,-3.6,0.43,-0.06
407047400.0,366545.9669909,82791.0,1.0,-0.01,-0.04,-3.35,0.0,-0.12
407052172.0,366546.0262718,82792.0,1.0,-0.01,-0.04,-3.72,0.37,-0.37
407057000.0,366546.0745247,82793.0,1.0,-0.01,-0.04,-3.41,0.37,-0.61
407061832.0,366546.135182,82794.0,1.0,-0.01,-0.04,-3.41,0.18,-0.43
407066656.0,366546.1801905,82795.0,1.0,-0.01,-0.04,-3.54,0.37,-0.43
407071472.0,366546.2107654,82796.0,1.0,-0.01,-0.04,-3.66,-0.06,-0.55
407076300.0,366546.2458416,82797.0,1.0,-0.01,-0.04,-3.66,0.37,-0.43
407081132.0,366546.2979629,82798.0,1.0,-0.0,-0.04,-3.6,0.06,-0.3
407085928.0,366546.3436351,82799.0,1.0,-0.01,-0.05,-3.66,0.55,-0.67
407090764.0,366546.4083639,82800.0,1.0,-0.01,-0.04,-3.6,-0.18,-0.24
407095584.0,366546.4531587,82801.0,1.0,-0.0,-0.05,-3.66,0.43,-0.43
407100400.0,366546.4673889,82802.0,1.0,-0.01,-0.04,-3.66,0.18,-0.18
407105212.0,366546.5195364,82803.0,1.0,-0.0,-0.05,-3.72,0.3,-0.3
407110020.0,366546.5720269,82804.0,1.0,-0.0,-0.04,-3.29,0.18,-0.24
407114836.0,366546.5838433,82805.0,1.0,-0.01,-0.05,-3.78,0.55,-0.37
407119656.0,366546.6355237,82806.0,1.0,-0.01,-0.04,-3.54,-0.06,-0.3
407124472.0,366546.6912514,82807.0,1.0,-0.01,-0.04,-3.78,0.12,-0.18
407129292.0,366546.746394,82808.0,1.0,-0.01,-0.04,-3.29,0.43,-0.18
407134104.0,366546.7913936,82809.0,1.0,-0.01,-0.04,-3.35,0.24,-0.67
407138920.0,366546.8134615,82810.0,1.0,-0.0,-0.05,-3.72,0.0,-0.49
407143696.0,366546.858615,82811.0,1.0,-0.0,-0.04,-3.54,0.3,-0.24
407148504.0,366546.9163825,82812.0,1.0,-0.0,-0.04,-3.54,0.18,-0.18
407153308.0,366546.9667075,82813.0,1.0,-0.0,-0.04,-3.48,0.18,-0.61
407158124.0,366547.0189876,82814.0,1.0,-0.01,-0.04,-3.72,0.24,-0.37
407162956.0,366547.071238,82815.0,1.0,-0.01,-0.04,-3.48,0.24,-0.12
407167768.0,366547.0811895,82816.0,1.0,-0.0,-0.04,-3.48,0.0,-0.49
407172540.0,366547.1319627,82817.0,1.0,-0.01,-0.04,-3.6,0.18,-0.55
407177360.0,366547.1898322,82818.0,1.0,-0.0,-0.04,-3.72,0.06,-0.67
407182172.0,366547.2396026,82819.0,1.0,-0.01,-0.04,-3.66,0.37,-0.49
407186988.0,366547.2923352,82820.0,1.0,-0.01,-0.05,-3.6,0.12,-0.43
407191808.0,366547.3437866,82821.0,1.0,-0.0,-0.04,-3.66,0.37,-0.3
407196624.0,366547.3568792,82822.0,1.0,-0.0,-0.04,-3.66,0.18,-0.18
407201436.0,366547.4088568,82823.0,1.0,-0.01,-0.05,-3.54,0.12,-0.24
407206248.0,366547.4634116,82824.0,1.0,-0.01,-0.05,-3.54,0.0,-0.43
413707420.0,366547.5679422,84175.0,1.01,-0.0,-0.04,-3.54,0.24,-0.49
413712232.0,366547.5796211,84176.0,1.0,-0.01,-0.05,-3.54,0.43,-0.37
413717072.0,366547.6387025,84177.0,1.0,-0.0,-0.04,-3.66,0.3,-0.24
413721884.0,366547.6885406,84178.0,1.0,-0.01,-0.04,-3.48,0.24,-0.24
413726696.0,366547.7404612,84179.0,1.0,-0.01,-0.04,-3.54,0.12,-0.12
413731520.0,366547.7923042,84180.0,1.0,-0.01,-0.04,-3.72,0.18,-0.37
413736332.0,366547.8027903,84181.0,1.0,-0.01,-0.05,-3.54,0.18,-0.37
413741164.0,366547.856886,84182.0,1.0,-0.01,-0.04,-3.41,0.43,-0.18
413745980.0,366547.9125859,84183.0,1.0,-0.01,-0.04,-3.66,0.12,-0.18
413750796.0,366547.9581547,84184.0,1.01,0.0,-0.04,-3.54,0.18,-0.43
413755612.0,366547.9759781,84185.0,1.0,-0.01,-0.04,-3.48,0.18,-0.24
413760416.0,366548.0248099,84186.0,1.0,-0.0,-0.04,-3.54,0.18,0.0
413765176.0,366548.0783021,84187.0,1.0,-0.0,-0.04,-3.35,0.49,-0.43
413770004.0,366548.1349474,84188.0,1.0,-0.01,-0.04,-3.6,0.12,-0.3
413774824.0,366548.1878565,84189.0,1.0,-0.0,-0.04,-3.48,0.12,-0.3
413779628.0,366548.1977808,84190.0,1.0,-0.01,-0.05,-3.78,0.12,-0.55
413784440.0,366548.2490468,84191.0,1.0,-0.01,-0.04,-3.54,0.0,-0.18
413789228.0,366548.2981703,84192.0,1.0,-0.0,-0.04,-3.48,0.37,-0.55
413794040.0,366548.3144756,84193.0,1.0,-0.0,-0.04,-3.48,0.12,-0.24
413798840.0,366548.3615916,84194.0,1.0,-0.0,-0.05,-3.54,0.0,-0.3
413803620.0,366548.4199574,84195.0,1.0,-0.01,-0.05,-3.6,0.24,-0.61
413808424.0,366548.4706489,84196.0,1.01,-0.0,-0.05,-3.6,0.43,-0.18
413813232.0,366548.5219802,84197.0,1.0,-0.01,-0.04,-3.72,-0.06,-0.3
413818052.0,366548.5751111,84198.0,1.0,-0.01,-0.05,-3.66,0.3,-0.24
413822856.0,366548.5869773,84199.0,1.0,-0.0,-0.04,-3.6,0.24,-0.18
413827672.0,366548.6349985,84200.0,1.0,-0.01,-0.04,-3.6,0.43,-0.12
413832492.0,366548.6941007,84201.0,1.0,-0.01,-0.04,-3.54,0.37,-0.24
413837320.0,366548.7438284,84202.0,1.0,-0.01,-0.04,-3.6,0.12,-0.3
413842128.0,366548.7959331,84203.0,1.0,-0.01,-0.04,-3.6,0.18,-0.3
413846936.0,366548.8518703,84204.0,1.0,-0.0,-0.05,-3.66,0.12,-0.18
413851756.0,366548.907904,84205.0,1.0,-0.01,-0.04,-3.35,-0.06,-0.12
413856572.0,366548.9177319,84206.0,1.0,-0.0,-0.04,-3.72,0.37,-0.37
413861384.0,366548.9690233,84207.0,1.01,-0.0,-0.04,-3.72,0.0,-0.18
413866164.0,366549.0235037,84208.0,1.0,-0.0,-0.04,-3.35,0.3,-0.18
413870968.0,366549.0791184,84209.0,1.0,-0.01,-0.04,-3.48,0.18,-0.12
413875784.0,366549.1242482,84210.0,1.0,-0.01,-0.04,-3.54,0.49,-0.43
413880604.0,366549.1399234,84211.0,1.0,-0.01,-0.04,-3.54,0.18,-0.24
413885416.0,366549.1907917,84212.0,1.0,-0.01,-0.04,-3.48,0.24,-0.24
413890232.0,366549.2430305,84213.0,1.01,-0.01,-0.04,-3.66,0.49,-0.24
413895060.0,366549.2532525,84214.0,1.0,-0.0,-0.04,-3.48,0.12,-0.06
413899868.0,366549.3037868,84215.0,1.0,-0.01,-0.03,-3.6,0.24,-0.12
413904680.0,366549.3603962,84216.0,1.0,-0.0,-0.05,-3.6,0.55,-0.49
413909492.0,366549.4160822,84217.0,1.0,-0.01,-0.04,-3.72,0.49,-0.06
413914308.0,366549.4614101,84218.0,1.0,-0.01,-0.04,-3.6,0.37,-0.49
413919116.0,366549.4830878,84219.0,1.0,-0.01,-0.04,-3.35,0.18,-0.3
413923932.0,366549.5469722,84220.0,1.0,-0.0,-0.04,-3.41,0.24,-0.12
413928752.0,366549.5916906,84221.0,1.0,-0.01,-0.05,-3.41,0.37,-0.06
413933564.0,366549.640123,84222.0,1.0,-0.01,-0.05,-3.72,0.3,-0.3
413938380.0,366549.6933776,84223.0,1.0,-0.0,-0.05,-3.54,0.43,-0.24
413943196.0,366549.7443747,84224.0,1.0,-0.01,-0.04,-3.54,0.18,-0.37
